antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"frozenset({'like', 'nice'})",frozenset({'place'}),0.0472,0.3787,0.0259,0.548728813559322,1.4489802312102509,1.0,0.008025360000000002,1.3767774647887323,0.32520934032269055,0.06474999999999999,0.27366620563225824,0.3085603402362229
"frozenset({'like', 'nice'})",frozenset({'good'}),0.0472,0.3481,0.0255,0.5402542372881356,1.5520087253321906,1.0,0.009069679999999997,1.4179576036866357,0.3732931627730856,0.06895619253650621,0.2947602964996711,0.3067545245619075
"frozenset({'would', 'nice'})",frozenset({'good'}),0.0415,0.3481,0.0213,0.5132530120481927,1.474441287124943,1.0,0.006853849999999998,1.3392995049504948,0.33570891528968616,0.05783328808036926,0.2533410217030108,0.28722116273193893
"frozenset({'would', 'nice'})",frozenset({'place'}),0.0415,0.3787,0.0222,0.5349397590361445,1.4125686797891328,1.0,0.006483950000000002,1.3359559585492227,0.30471551363570154,0.05577889447236182,0.25147233065531077,0.2967806796236968
"frozenset({'great', 'nice'})",frozenset({'place'}),0.0596,0.3787,0.0311,0.5218120805369127,1.3779035662448185,1.0,0.008529479999999999,1.29928,0.29164164937681303,0.07637524557956779,0.2303429591773906,0.30196756654255197
"frozenset({'good', 'nice'})",frozenset({'place'}),0.0644,0.3787,0.0329,0.5108695652173912,1.3490086221742574,1.0,0.00851172,1.2702133333333332,0.2765229730836055,0.08020477815699659,0.21273066991371523,0.2988728602427067
"frozenset({'also', 'nice'})",frozenset({'place'}),0.0372,0.3787,0.0201,0.5403225806451614,1.4267826264725678,1.0,0.006012360000000001,1.3516000000000001,0.31067967185261897,0.050783223850429514,0.26013613495116916,0.29669944717497043
"frozenset({'food', 'nice'})",frozenset({'place'}),0.0576,0.3787,0.0306,0.53125,1.4028254555056774,1.0,0.00878688,1.32544,0.3047038849495656,0.0754251910278531,0.24553355866731053,0.3060263731185635
"frozenset({'food', 'nice'})",frozenset({'good'}),0.0576,0.3481,0.0319,0.5538194444444444,1.5909780075967952,1.0,0.011849439999999996,1.4610677042801554,0.39415937964032327,0.08533975387907972,0.3155690204700789,0.3227298888410099
"frozenset({'nice', 'time'})",frozenset({'place'}),0.0446,0.3787,0.0223,0.5,1.3203063110641668,1.0,0.005409980000000002,1.2426,0.25392505756751105,0.055610972568578554,0.19523579591179788,0.27944283073673093
"frozenset({'get', 'nice'})",frozenset({'place'}),0.0395,0.3787,0.0206,0.5215189873417722,1.3771296206542702,1.0,0.005641350000000002,1.298484126984127,0.2851139424753492,0.05181086519114689,0.2298712173535686,0.2879578036788079
"frozenset({'get', 'nice'})",frozenset({'good'}),0.0395,0.3481,0.0207,0.5240506329113924,1.5054600198546175,1.0,0.006950049999999999,1.3696835106382979,0.3495587795205295,0.05641864268192968,0.2699043302828538,0.2917581518478249
"frozenset({'nice', 'one'})",frozenset({'place'}),0.0433,0.3787,0.0241,0.5565819861431871,1.4697174178589574,1.0,0.0077022900000000005,1.4011609375,0.33406197913210484,0.06056798190500126,0.2863061100003012,0.31011037516823997
"frozenset({'go', 'nice'})",frozenset({'good'}),0.0384,0.3481,0.0215,0.5598958333333334,1.6084338791535,1.0,0.008132959999999998,1.4812402366863904,0.3933831211546646,0.05890410958904109,0.3248900649383853,0.3108298471464139
"frozenset({'go', 'nice'})",frozenset({'place'}),0.0384,0.3787,0.0224,0.5833333333333334,1.5403573629081948,1.0,0.007857920000000003,1.49112,0.36480865224625636,0.05675196351659488,0.32936316325983167,0.321241528034504
"frozenset({'nice', 'service'})",frozenset({'good'}),0.0409,0.3481,0.0212,0.5183374083129585,1.4890474240533136,1.0,0.00696271,1.3534370558375635,0.34243532163604645,0.0576400217509516,0.2611403717026515,0.2896197239783695
"frozenset({'nice', 'service'})",frozenset({'food'}),0.0409,0.3643,0.0206,0.5036674816625917,1.3825623981954205,1.0,0.005700129999999999,1.280794581280788,0.2885052025918311,0.05356214248569943,0.21923467305740393,0.2801071418743922
"frozenset({'really', 'nice'})",frozenset({'good'}),0.0413,0.3481,0.0243,0.5883777239709442,1.690254880697915,1.0,0.009923469999999997,1.5837335294117643,0.42596563161448464,0.06655710764174198,0.368580647293978,0.32909262527188404
"frozenset({'really', 'nice'})",frozenset({'place'}),0.0413,0.3787,0.0225,0.5447941888619854,1.4385904115711259,1.0,0.006859689999999998,1.3648771276595741,0.318008877762711,0.05660377358490566,0.26733331540638244,0.30210398642993647
"frozenset({'even', 'like'})",frozenset({'place'}),0.0458,0.3787,0.0262,0.5720524017467249,1.5105687925712303,1.0,0.008855540000000002,1.4518132653061224,0.35422103324634685,0.06577956314335928,0.3112061834004908,0.32061822622324365
"frozenset({'even', 'like'})",frozenset({'good'}),0.0458,0.3481,0.0231,0.5043668122270742,1.448913565719834,1.0,0.007157019999999997,1.3152872246696035,0.3246989159795698,0.06229773462783171,0.23970979019339506,0.28536352676852134
"frozenset({'even', 'get'})",frozenset({'time'}),0.0468,0.2747,0.0238,0.5085470085470085,1.8512814290025792,1.0,0.010944040000000002,1.4758278260869566,0.4824104211554534,0.0799462546187437,0.3224141852295719,0.2975934897121646
"frozenset({'even', 'get'})",frozenset({'place'}),0.0468,0.3787,0.0245,0.5235042735042735,1.3823719923535083,1.0,0.006776840000000003,1.3038941704035873,0.29018643966189084,0.061097256857855366,0.2330665918304741,0.2940996413732089
"frozenset({'would', 'even'})",frozenset({'time'}),0.0405,0.2747,0.0204,0.5037037037037038,1.8336501772977931,1.0,0.00927465,1.4614253731343287,0.47382981332188945,0.06919945725915877,0.3157365279245881,0.2889832679421322
"frozenset({'go', 'even'})",frozenset({'place'}),0.0393,0.3787,0.0215,0.5470737913486005,1.4446099586707168,1.0,0.006617089999999999,1.371746629213483,0.32036184855519595,0.05422446406052964,0.271002400367939,0.30192348136217984
"frozenset({'even', 'one'})",frozenset({'place'}),0.0482,0.3787,0.0243,0.504149377593361,1.3312632099111725,1.0,0.006046659999999999,1.2529983263598325,0.2614349073922747,0.060357675111773465,0.20191433702456302,0.28415813215553976
"frozenset({'even', 'back'})",frozenset({'time'}),0.0419,0.2747,0.0214,0.5107398568019093,1.859264131059007,1.0,0.009890069999999999,1.4824424390243902,0.4823638490119171,0.07249322493224931,0.32543755246368294,0.2943215119466408
"frozenset({'good', 'even'})",frozenset({'place'}),0.0533,0.3787,0.0283,0.5309568480300187,1.4020513547135431,1.0,0.00811529,1.3246116,0.3029041554426928,0.07010156056477582,0.2450617222437128,0.3028430926181253
"frozenset({'food', 'even'})",frozenset({'place'}),0.0531,0.3787,0.0266,0.5009416195856874,1.3227927636273764,1.0,0.006491029999999998,1.2449445283018867,0.2577079778334843,0.06564659427443238,0.19675135938465704,0.28559095766715054
"frozenset({'like', 'make'})",frozenset({'good'}),0.045,0.3481,0.0244,0.5422222222222223,1.5576622298828562,1.0,0.0087355,1.4240533980582524,0.37488198437902326,0.06617846487659343,0.2977791413134258,0.3061585112834754
"frozenset({'like', 'make'})",frozenset({'place'}),0.045,0.3787,0.0243,0.54,1.4259308159493005,1.0,0.007258500000000001,1.3506521739130435,0.31277874733372124,0.06084126189283926,0.2596169322388541,0.3020834433588593
"frozenset({'great', 'make'})",frozenset({'place'}),0.0444,0.3787,0.0224,0.5045045045045045,1.3322009625151954,1.0,0.005585719999999999,1.2538963636363634,0.26094861866889907,0.0559021712003993,0.2024859238765564,0.28182711362008955
"frozenset({'good', 'make'})",frozenset({'food'}),0.0559,0.3643,0.0285,0.5098389982110912,1.399503151828414,1.0,0.008135630000000001,1.296920802919708,0.3023627812248554,0.07275976512637222,0.22894289477912733,0.2940356121991498
"frozenset({'food', 'make'})",frozenset({'good'}),0.0515,0.3481,0.0285,0.5533980582524273,1.5897674755887021,1.0,0.010572850000000002,1.4596891304347828,0.39111986608587895,0.07679870654810025,0.31492262348892053,0.3176355416226227
"frozenset({'food', 'make'})",frozenset({'place'}),0.0515,0.3787,0.0278,0.5398058252427185,1.425418075634324,1.0,0.00829695,1.3500822784810127,0.31465623494878325,0.06908548707753479,0.2593044024508587,0.3066074280689431
"frozenset({'make', 'time'})",frozenset({'good'}),0.0496,0.3481,0.0248,0.5,1.4363688595231254,1.0,0.007534239999999998,1.3037999999999998,0.319654882154882,0.06650576562080987,0.23301119803650866,0.2856219477161735
"frozenset({'go', 'make'})",frozenset({'place'}),0.0409,0.3787,0.0214,0.5232273838630807,1.3816408340720376,1.0,0.00591117,1.303136923076923,0.2880021866294044,0.05374183827222501,0.2326209300870444,0.2898682469883135
"frozenset({'go', 'make'})",frozenset({'good'}),0.0409,0.3481,0.0212,0.5183374083129585,1.4890474240533136,1.0,0.00696271,1.3534370558375635,0.34243532163604645,0.0576400217509516,0.2611403717026515,0.2896197239783695
"frozenset({'good', 'make'})",frozenset({'place'}),0.0559,0.3787,0.0285,0.5098389982110912,1.3462872939294726,1.0,0.007330670000000004,1.267542700729927,0.2724462358098404,0.07017975868012806,0.21107194304054608,0.2925482289708744
"frozenset({'place', 'make'})",frozenset({'good'}),0.0566,0.3481,0.0285,0.5035335689045937,1.4465198761982005,1.0,0.00879754,1.3130797153024911,0.32720544205542473,0.07575757575757576,0.23843161359808815,0.2927032969487059
"frozenset({'get', 'make'})",frozenset({'good'}),0.0464,0.3481,0.0254,0.5474137931034483,1.5725762513744563,1.0,0.009248159999999998,1.4403885714285714,0.38181710088252385,0.06881603901381739,0.30574289477442596,0.3101906655836115
"frozenset({'get', 'make'})",frozenset({'place'}),0.0464,0.3787,0.0236,0.5086206896551725,1.3430702129790666,1.0,0.00602832,1.2644000000000002,0.2678662836992379,0.05877957658779577,0.20911104080987045,0.2854695737687006
"frozenset({'make', 'one'})",frozenset({'good'}),0.0442,0.3481,0.023,0.5203619909502262,1.4948635189607187,1.0,0.007613979999999998,1.3591499999999996,0.34635133782763344,0.06227998916869753,0.2642460361255195,0.293217479244145
"frozenset({'make', 'one'})",frozenset({'place'}),0.0442,0.3787,0.0223,0.504524886877828,1.3322547844674626,1.0,0.005561460000000001,1.2539479452054794,0.2609257429505207,0.055666500249625564,0.20251872988544675,0.28170527417564495
"frozenset({'make', 'back'})",frozenset({'good'}),0.0383,0.3481,0.02,0.5221932114882507,1.500124135272194,1.0,0.00666777,1.3643590163934427,0.3466658001455755,0.05458515283842795,0.26705508741870027,0.2898239829345879
"frozenset({'ive', 'like'})",frozenset({'place'}),0.0426,0.3787,0.0244,0.5727699530516432,1.5124635676040223,1.0,0.008267380000000001,1.4542516483516483,0.3539033310845288,0.06147644242882338,0.31236110261008093,0.3186004505157873
"frozenset({'ive', 'like'})",frozenset({'good'}),0.0426,0.3481,0.0224,0.5258215962441315,1.510547533019625,1.0,0.00757094,1.3747990099009901,0.3530273583216449,0.06081998370893292,0.2726209483726515,0.29508546057538376
"frozenset({'ive', 'great'})",frozenset({'place'}),0.0452,0.3787,0.0227,0.502212389380531,1.3261483743874598,1.0,0.005582760000000003,1.2481226666666667,0.2575791410522121,0.05658025922233301,0.19879669946971038,0.28107714795142213
"frozenset({'ive', 'get'})",frozenset({'place'}),0.0418,0.3787,0.0228,0.5454545454545455,1.4403341575245459,1.0,0.006970340000000002,1.3668600000000002,0.3190530856466987,0.05732964546140307,0.2683961781016346,0.3028302566195358
"frozenset({'ive', 'get'})",frozenset({'time'}),0.0418,0.2747,0.0211,0.5047846889952153,1.8375853257925567,1.0,0.00961754,1.4646154589371982,0.47569148709913234,0.07142857142857144,0.3172269254035783,0.2907978778066721
"frozenset({'good', 'ive'})",frozenset({'place'}),0.052,0.3787,0.027,0.5192307692307693,1.3710873230281735,1.0,0.007307600000000001,1.2923040000000001,0.28549773402094086,0.0668813475352985,0.22618826529980574,0.29526365501411717
"frozenset({'food', 'ive'})",frozenset({'place'}),0.0505,0.3787,0.0267,0.5287128712871287,1.3961258814025053,1.0,0.00757565,1.3183046218487395,0.29882275907090855,0.06633540372670808,0.2414499779287442,0.29960861414897766
"frozenset({'food', 'ive'})",frozenset({'good'}),0.0505,0.3481,0.0254,0.502970297029703,1.4449017438371243,1.0,0.007820949999999997,1.3115916334661353,0.32428795926575515,0.06806002143622722,0.23756756715708385,0.28796891754673887
"frozenset({'food', 'always'})",frozenset({'good'}),0.0456,0.3481,0.023,0.5043859649122807,1.4489685863610478,1.0,0.007126639999999997,1.315338053097345,0.3246583330296292,0.062044780145670345,0.23973916998355685,0.28522946622517226
"frozenset({'good', 'lot'})",frozenset({'food'}),0.0392,0.3643,0.0202,0.5153061224489796,1.414510355336205,1.0,0.00591944,1.3115494736842104,0.3049974855936884,0.052700234803026345,0.23754305875252407,0.2853774641890794
"frozenset({'food', 'lot'})",frozenset({'good'}),0.033,0.3481,0.0202,0.6121212121212121,1.7584636946889172,1.0,0.008712699999999999,1.6806796874999996,0.4460411397913317,0.05597118315322804,0.40500262635559453,0.33507525702297314
frozenset({'every'}),frozenset({'time'}),0.0702,0.2747,0.0368,0.5242165242165242,1.9083237139298297,1.0,0.01751606,1.5244329341317366,0.5119164242894685,0.11944173969490425,0.34401837062804935,0.3290904244671991
"frozenset({'good', 'also'})",frozenset({'place'}),0.0764,0.3787,0.0407,0.5327225130890053,1.406713792154754,1.0,0.011767320000000005,1.3296168067226892,0.3130395642305561,0.09821428571428573,0.24790361031547617,0.32009772340481424
"frozenset({'also', 'place'})",frozenset({'good'}),0.0798,0.3481,0.0407,0.5100250626566416,1.4651682351526618,1.0,0.012921619999999998,1.3304762148337594,0.34501686685994437,0.10511363636363637,0.24838941962976163,0.313472743910912
"frozenset({'also', 'like'})",frozenset({'place'}),0.0573,0.3787,0.0326,0.568935427574171,1.5023380712283365,1.0,0.010900489999999999,1.4413153846153846,0.3546948752473804,0.08081308874566187,0.30618932492221324,0.32750969952777736
"frozenset({'also', 'like'})",frozenset({'good'}),0.0573,0.3481,0.0305,0.5322862129144852,1.5291186811677253,1.0,0.01055387,1.393801119402985,0.3670611271774307,0.08135502800746866,0.2825375255629471,0.30995235667269794
"frozenset({'also', 'get'})",frozenset({'place'}),0.0523,0.3787,0.0284,0.5430210325047802,1.4339081925132828,1.0,0.008593990000000003,1.3595811715481172,0.319304929503156,0.07054148037754596,0.26447936987732207,0.3090072154866124
"frozenset({'also', 'get'})",frozenset({'good'}),0.0523,0.3481,0.0272,0.520076481835564,1.494043326157897,1.0,0.008994369999999998,1.3583414342629478,0.3489240979709389,0.07288317256162914,0.2638080715379107,0.299107473896811
"frozenset({'also', 'would'})",frozenset({'place'}),0.0485,0.3787,0.025,0.5154639175257733,1.3611405268702754,1.0,0.0066330500000000014,1.2822574468085106,0.2788460325801366,0.06215813028344109,0.2201254104712269,0.2907396165394908
"frozenset({'also', 'would'})",frozenset({'good'}),0.0485,0.3481,0.0252,0.5195876288659794,1.4926389797931037,1.0,0.008317149999999999,1.356959227467811,0.34686877027917484,0.06785137318255251,0.26305818203095477,0.29599030969297246
"frozenset({'go', 'also'})",frozenset({'place'}),0.0473,0.3787,0.0263,0.5560253699788583,1.4682476101897501,1.0,0.008387490000000001,1.3994042857142854,0.33474962693581306,0.0657993495121341,0.28541022047136383,0.31273674097041676
"frozenset({'go', 'also'})",frozenset({'good'}),0.0473,0.3481,0.0252,0.53276955602537,1.5305071991536052,1.0,0.008734869999999999,1.3952429864253393,0.36383103327052096,0.06807131280388978,0.2832789630700568,0.30258127327266776
"frozenset({'also', 'really'})",frozenset({'place'}),0.0464,0.3787,0.0254,0.5474137931034483,1.4455077715961138,1.0,0.00782832,1.372777142857143,0.32319796015430957,0.06354766074555916,0.27154964285119637,0.30724267685275397
"frozenset({'also', 'really'})",frozenset({'good'}),0.0464,0.3481,0.0287,0.6185344827586208,1.7768873391514528,1.0,0.01254816,1.7089355932203392,0.45849215443257013,0.07845817386550027,0.41484043988130204,0.3504910276476241
"frozenset({'also', 'great'})",frozenset({'place'}),0.0664,0.3787,0.0352,0.5301204819277109,1.3998428358270687,1.0,0.010054320000000002,1.3222538461538462,0.3059491119420426,0.08587460356184436,0.24371556724241256,0.3115350231133141
"frozenset({'also', 'time'})",frozenset({'place'}),0.0594,0.3787,0.03,0.505050505050505,1.3336427384486533,1.0,0.00750522,1.2552795918367343,0.2659727833297895,0.07351139426611124,0.20336472726622404,0.2921344418571775
"frozenset({'good', 'also'})",frozenset({'food'}),0.0764,0.3643,0.0385,0.5039267015706806,1.3832739543526782,1.0,0.01066748,1.281463852242744,0.29999718774079975,0.09572352063649925,0.21964244387396673,0.3048044158416126
"frozenset({'food', 'also'})",frozenset({'good'}),0.0678,0.3481,0.0385,0.5678466076696165,1.6312743684849653,1.0,0.01489882,1.508492150170648,0.4151280172305703,0.1020137784843667,0.337086374704121,0.3392235049264486
"frozenset({'food', 'also'})",frozenset({'place'}),0.0678,0.3787,0.0372,0.5486725663716814,1.448831704176608,1.0,0.011524139999999999,1.376605882352941,0.3323200060903447,0.09088688003909112,0.2735756741858706,0.3234516779574277
"frozenset({'good', 'food', 'also'})",frozenset({'place'}),0.0385,0.3787,0.0231,0.6,1.5843675732770002,1.0,0.00852005,1.5532499999999998,0.38360201074709654,0.05861456483126111,0.3561886367294383,0.33049907578558224
"frozenset({'good', 'also', 'place'})",frozenset({'food'}),0.0407,0.3643,0.0231,0.5675675675675675,1.5579675200866525,1.0,0.00827299,1.4700562499999998,0.3733327376608936,0.060487038491751764,0.3197539209809148,0.31548842281754713
"frozenset({'food', 'also', 'place'})",frozenset({'good'}),0.0372,0.3481,0.0231,0.6209677419354839,1.783877454569043,1.0,0.010150679999999999,1.7199063829787231,0.45640151290338243,0.06377691882937603,0.4185730049631598,0.34366399162272615
"frozenset({'also', 'one'})",frozenset({'place'}),0.0534,0.3787,0.0309,0.5786516853932584,1.5279949442652718,1.0,0.01067742,1.4745519999999999,0.36504074880153603,0.07701894317048853,0.3218279179032004,0.33012330770851195
"frozenset({'also', 'back'})",frozenset({'good'}),0.0476,0.3481,0.0243,0.5105042016806722,1.4665446758996616,1.0,0.007730439999999998,1.331778540772532,0.3340246775311407,0.06542810985460419,0.24912440816179204,0.29015586412674804
"frozenset({'also', 'back'})",frozenset({'place'}),0.0476,0.3787,0.0239,0.5021008403361344,1.32585381657284,1.0,0.0058738800000000015,1.2478430379746834,0.2580523284931791,0.05939363817097415,0.19861715811384914,0.2826057410025008
frozenset({'menu'}),frozenset({'food'}),0.1091,0.3643,0.0593,0.5435380384967919,1.492006693650266,1.0,0.019554869999999995,1.3926680722891565,0.3701444831826844,0.14320212509055782,0.2819538123278149,0.35315798438701795
"frozenset({'good', 'menu'})",frozenset({'food'}),0.0535,0.3643,0.0317,0.5925233644859813,1.6264709428657187,1.0,0.012209949999999997,1.5600894495412843,0.4069433959748766,0.0821030821030821,0.359011112924306,0.33976977996464863
"frozenset({'food', 'menu'})",frozenset({'good'}),0.0593,0.3481,0.0317,0.5345699831365935,1.5356793540264106,1.0,0.011057669999999999,1.400640217391304,0.3708115206509415,0.08437583178067606,0.2860407779361766,0.3128178844151798
"frozenset({'good', 'menu'})",frozenset({'place'}),0.0535,0.3787,0.0288,0.5383177570093458,1.421488663874692,1.0,0.00853955,1.3457307692307692,0.31327221635264424,0.07139315815567675,0.2569093143559405,0.3071837002633209
"frozenset({'place', 'menu'})",frozenset({'good'}),0.0532,0.3481,0.0288,0.5413533834586466,1.5551662839949627,1.0,0.010281079999999998,1.4213557377049177,0.3770404989907524,0.07731543624161073,0.2964463621086771,0.3120441148835893
"frozenset({'food', 'menu'})",frozenset({'place'}),0.0593,0.3787,0.0312,0.5261382799325464,1.3893273829747725,1.0,0.008743090000000002,1.311141992882562,0.29789225426782573,0.07669616519174041,0.2373061000040985,0.30426269687147517
"frozenset({'place', 'menu'})",frozenset({'food'}),0.0532,0.3643,0.0312,0.5864661654135338,1.6098439896061867,1.0,0.011819239999999998,1.5372381818181815,0.40010751465124084,0.08076624385192856,0.3494827204869181,0.3360549328302915
"frozenset({'great', 'menu'})",frozenset({'good'}),0.0448,0.3481,0.0225,0.5022321428571428,1.4427812205031392,1.0,0.006905119999999999,1.3096466367713002,0.321287921086916,0.060745140388768895,0.2364352551881313,0.2834343707678417
"frozenset({'great', 'menu'})",frozenset({'place'}),0.0448,0.3787,0.0231,0.515625,1.3615658832849222,1.0,0.006134239999999999,1.282683870967742,0.27800619257905684,0.057692307692307696,0.22038467728955421,0.28831157578558225
"frozenset({'great', 'menu'})",frozenset({'food'}),0.0448,0.3643,0.0269,0.6004464285714286,1.6482196776596996,1.0,0.01057936,1.5910256983240223,0.41173027466950607,0.07038199895342752,0.37147463987954793,0.3371433350652916
"frozenset({'like', 'menu'})",frozenset({'good'}),0.0391,0.3481,0.0235,0.6010230179028132,1.7265814935444217,1.0,0.009889289999999998,1.6339288461538455,0.4379444802412631,0.06461369260379433,0.38797824498053873,0.3342661771502001
"frozenset({'like', 'menu'})",frozenset({'food'}),0.0391,0.3643,0.0244,0.6240409207161125,1.712986331913567,1.0,0.010155870000000001,1.6908755102040813,0.43316076628980005,0.06437994722955144,0.4085904054052423,0.34550934314696646
"frozenset({'like', 'menu'})",frozenset({'place'}),0.0391,0.3787,0.0229,0.5856777493606138,1.5465480574613515,1.0,0.00809283,1.4995574074074072,0.36777884270614203,0.05798936439604963,0.33313656745632353,0.3230738892036763
"frozenset({'menu', 'time'})",frozenset({'good'}),0.0371,0.3481,0.0203,0.5471698113207547,1.5718753557045524,1.0,0.007385489999999998,1.4396124999999997,0.3778349167923048,0.05563167991230473,0.30536863218400784,0.3027431935086968
"frozenset({'menu', 'time'})",frozenset({'food'}),0.0371,0.3643,0.0223,0.601078167115903,1.649953793894875,1.0,0.008784469999999999,1.5935452702702702,0.40910003273929135,0.0588235294117647,0.372468408236437,0.3311457264347014
"frozenset({'menu', 'time'})",frozenset({'place'}),0.0371,0.3787,0.0201,0.5417789757412399,1.4306284017460784,1.0,0.00605023,1.355895882352941,0.31260407899230613,0.05079605761940864,0.26248024423183636,0.2974276447230097
"frozenset({'menu', 'one'})",frozenset({'good'}),0.0352,0.3481,0.0201,0.5710227272727272,1.6403985270690238,1.0,0.007846879999999999,1.5196609271523174,0.4046351987987095,0.05534140969162995,0.3419584710426863,0.31438237771277844
"frozenset({'menu', 'one'})",frozenset({'food'}),0.0352,0.3643,0.021,0.5965909090909091,1.6376363137274472,1.0,0.00817664,1.5758197183098588,0.40356945431572294,0.055482166446499344,0.3654096414832611,0.3271178536670576
"frozenset({'menu', 'back'})",frozenset({'food'}),0.0368,0.3643,0.0206,0.5597826086956522,1.5365978827769755,1.0,0.00719376,1.4440592592592592,0.3625536238428539,0.05413929040735874,0.30750764306379147,0.30816470539092244
"frozenset({'menu', 'service'})",frozenset({'good'}),0.0389,0.3481,0.0204,0.5244215938303343,1.5065256932787539,1.0,0.006858910000000001,1.370751891891892,0.34982944379499803,0.05564648117839607,0.2704733760244428,0.29151272164943887
"frozenset({'menu', 'service'})",frozenset({'food'}),0.0389,0.3643,0.0249,0.6401028277634961,1.7570761124444032,1.0,0.010728729999999999,1.766337857142857,0.4483120286786518,0.06582077716098333,0.43385689438964314,0.35422654426879174
"frozenset({'restaurant', 'menu'})",frozenset({'food'}),0.0324,0.3643,0.0219,0.6759259259259259,1.8554101727310621,1.0,0.01009668,1.9615885714285712,0.47647335307808614,0.05843116328708644,0.4902091016610444,0.36802060776120615
"frozenset({'good', 'day'})",frozenset({'place'}),0.0383,0.3787,0.0219,0.5718015665796344,1.5099064340629376,1.0,0.007395789999999999,1.4509628048780485,0.3511566038640668,0.055429005315110094,0.310802457073289,0.31481549150212246
frozenset({'chicken'}),frozenset({'food'}),0.0964,0.3643,0.051,0.529045643153527,1.4522252076682047,1.0,0.015881479999999996,1.3498123348017619,0.3446232499197111,0.12448132780082986,0.25915627364091076,0.33452007658637095
"frozenset({'good', 'chicken'})",frozenset({'food'}),0.0452,0.3643,0.0274,0.6061946902654868,1.6639986007836585,1.0,0.010933640000000001,1.6142494382022472,0.4179283160917256,0.07170897670766814,0.38051705248621487,0.3407037135104541
"frozenset({'chicken', 'food'})",frozenset({'good'}),0.051,0.3481,0.0274,0.5372549019607844,1.543392421605241,1.0,0.0096469,1.4087669491525425,0.37099751563305206,0.07371536185095506,0.2901593832808474,0.30798395773132586
"frozenset({'chicken', 'place'})",frozenset({'good'}),0.0395,0.3481,0.0211,0.5341772151898734,1.5345510347310352,1.0,0.00735005,1.3994592391304346,0.36266902852236815,0.05757162346521146,0.2854382807023675,0.2973959905308746
"frozenset({'chicken', 'place'})",frozenset({'food'}),0.0395,0.3643,0.0235,0.5949367088607594,1.6330955499883597,1.0,0.00911015,1.5693843749999996,0.40360849291703116,0.061793321062319224,0.3628074702859202,0.3297219915426498
"frozenset({'chicken', 'great'})",frozenset({'food'}),0.0361,0.3643,0.0208,0.5761772853185595,1.5816011125955516,1.0,0.007648769999999999,1.499919607843137,0.3815015322368263,0.054794520547945195,0.33329760157080307,0.31663654274162945
"frozenset({'place', 'two'})",frozenset({'one'}),0.0391,0.2237,0.0211,0.5396419437340153,2.412346641636188,1.0,0.01235333,1.686296111111111,0.6092890797973266,0.08729830368225072,0.4069843407626115,0.3169823487109951
"frozenset({'two', 'one'})",frozenset({'place'}),0.0411,0.3787,0.0211,0.51338199513382,1.355642976323792,1.0,0.005535430000000003,1.2767715,0.27358708314572544,0.05292199648858792,0.21677449723775957,0.2845494607303639
"frozenset({'good', 'two'})",frozenset({'food'}),0.0381,0.3643,0.0201,0.5275590551181102,1.4481445377933302,1.0,0.006220169999999999,1.3455649999999997,0.3217186755690308,0.052576510593774516,0.2568177680008026,0.291366681004018
"frozenset({'food', 'two'})",frozenset({'good'}),0.0379,0.3481,0.0201,0.5303430079155672,1.5235363628714944,1.0,0.006907009999999998,1.3880342696629209,0.35716904511844677,0.05493304181470347,0.2795566926147679,0.29404251803419845
"frozenset({'fresh', 'place'})",frozenset({'food'}),0.0403,0.3643,0.0205,0.5086848635235732,1.3963350631994873,1.0,0.0058187099999999995,1.2938742424242424,0.29575858309380215,0.053371517833897424,0.22712736121373797,0.28247858328525627
"frozenset({'good', 'fresh'})",frozenset({'food'}),0.0372,0.3643,0.0201,0.5403225806451614,1.4831802927399433,1.0,0.00654804,1.3829263157894738,0.3383601312093459,0.05270057682223387,0.27689567507497465,0.2977484437675436
frozenset({'meal'}),frozenset({'food'}),0.0774,0.3643,0.0426,0.5503875968992248,1.5108086656580422,1.0,0.014403179999999998,1.4138844827586206,0.36646739312964277,0.10674016537208719,0.29272864070980775,0.33366209381057865
"frozenset({'good', 'meal'})",frozenset({'food'}),0.0376,0.3643,0.0228,0.6063829787234043,1.664515450791667,1.0,0.00910232,1.6150216216216216,0.41482186346998,0.06014244262727512,0.3808132432332929,0.33448437983658547
"frozenset({'food', 'meal'})",frozenset({'good'}),0.0426,0.3481,0.0228,0.5352112676056339,1.5375215961092612,1.0,0.007970940000000001,1.4025727272727273,0.36515837850318295,0.06197336232671921,0.2870244939494307,0.3003548437999442
"frozenset({'place', 'meal'})",frozenset({'food'}),0.0338,0.3643,0.021,0.6213017751479291,1.7054674036451525,1.0,0.008686660000000002,1.6786453125,0.42812096480074135,0.05568814638027049,0.40428154026731017,0.3394732866955676
frozenset({'next'}),frozenset({'time'}),0.077,0.2747,0.047,0.6103896103896104,2.2220226078981082,1.0,0.0258481,1.8616033333333333,0.5958391922731149,0.15425008204791596,0.46282863696347765,0.39074267559888237
"frozenset({'good', 'next'})",frozenset({'time'}),0.0344,0.2747,0.0227,0.6598837209302326,2.4021977463787136,1.0,0.013250320000000001,2.1325059829059834,0.6045096700962448,0.07925977653631286,0.531068138605036,0.3712596617028302
